drug,sideEffect
DB01267,Oculogyric_crisis
DB01267,Pain_in_limb
DB01267,Palpitations
DB01267,Pancreatitis
DB01267,Paralysis_of_tongue
DB01267,Parkinsonian_disorders
DB01267,Pharyngolaryngeal_pain
DB01267,Postural_dizziness
DB01267,Pregnancy
DB01267,Priapism
DB01267,Prolonged_qt_interval
DB01267,Pruritus
DB01267,Pulmonary_embolism
DB01267,Purpura%2C_thrombotic_thrombocytopenic
DB01267,Rhinitis
DB01267,Shock
DB01267,Shoulder_pain
DB01267,Sialorrhea
DB01267,Sinus_arrhythmia
DB01267,Sinus_tachycardia
DB01267,Skin_and_subcutaneous_tissue_disorders
DB01267,Sleep_apnea_syndromes
DB01267,Sleep_disorders
DB01267,Somnolence
DB01267,Syncope
DB01267,Tachycardia
DB01267,Tardive_dyskinesia
DB01267,Thrombocytopenia
DB01267,Tongue_swelling
DB01267,Tonic-clonic_epilepsy
DB01267,Toothache
DB01267,Tremor
DB01267,Unconscious_state
DB01267,Upper_abdominal_pain
DB01267,Upper_respiratory_infections
DB01267,Upset_stomach
DB01267,Urethral_diseases
DB01267,Urinary_incontinence
DB01267,Urinary_retention
DB01267,Urologic_diseases
DB01267,Vascular_diseases
DB01267,Virus_diseases
DB01267,Vomiting
DB01267,Water_intoxication
DB01267,Weight_decreased
DB01267,Weight_gain
DB01267,Xerostomia
DB01268,Abdominal_pain
DB01268,Abscess
DB01268,Acalculous_cholecystitis
DB01268,Adrenal_gland_hypofunction
DB01268,Ageusia
DB01268,Amylase_increased
DB01268,Anemia
DB01268,Angioedema
DB01268,Anorexia
DB01268,Asthenia
DB01268,Back_pain
DB01268,Blood_and_lymphatic_system_disorders
DB01268,Blood_glucose_decreased
DB01268,Blood_glucose_increased
DB01268,Blood_potassium_increased
DB01268,Blood_urate_raised
DB01268,Bone_pain
DB01268,Bradycardia
DB01268,Bronchitis
DB01268,Bulla
DB01268,Bullous_dermatitis
DB01268,Candidiasis
DB01268,Cardiac_disease
DB01268,Cardiomyopathies
DB01268,Cellulitis
DB01268,Cerebral_infarction
DB01268,Cerebrovascular_accident
DB01268,Cholecystitis
DB01268,Communicable_diseases
DB01268,Connective_tissue_diseases
DB01268,Decrease_in_appetite
DB01268,Dermatitis
DB01268,Dermatologic_disorders
DB01268,Diarrhea
DB01268,Dizziness
DB01268,Dyspnea
DB01268,Embolism
DB01268,Endocrine_system_diseases
DB01268,Erythema_multiforme
DB01268,Esophagitis
DB01268,Exanthema
DB01268,Excessive_tearing
DB01268,Fatigue
DB01268,Gangrenous_cellulitis
DB01268,Gastrointestinal_diseases
DB01268,Gastrointestinal_pain
DB01268,Glucose_decreased
DB01268,Glucose_increased
DB01268,Heart_failure
DB01268,Hemoglobin_measurement
DB01268,Hemorrhage
DB01268,Hepatobiliary_disease
DB01268,Hypersensitivity
DB01268,Hypertensive_disease
DB01268,Hyperthyroidism
DB01268,Hyperuricemia
DB01268,Hypokalemia
DB01268,Hyponatremia
DB01268,Hypophosphatemia
DB01268,Hypothyroidism
DB01268,Immune_system_diseases
DB01268,Infestation
DB01268,Inflammatory_disease_of_mucous_membrane
DB01268,Kidney_failure
DB01268,Kidney_failure%2C_acute
DB01268,Lipase_increased
DB01268,Malignant_neoplasms
DB01268,Malnutrition
DB01268,Myocardial_disorder
DB01268,Myopathy
DB01268,Nasopharyngitis
DB01268,Nausea
DB01268,Necrotizing_fasciitis
DB01268,Neoplasms
DB01268,Nephrotic_syndrome
DB01268,Nervous_system_disorder
DB01268,Neutropenia
DB01268,Oral_herpes_simplex_infection
DB01268,Osteomyelitis
DB01268,Parasite_infestation
DB01268,Pathologic_fistula
DB01268,Periorbital_edema
DB01268,Peripheral_neuropathy
DB01268,Pneumonia
DB01268,Potassium_increased
DB01268,Protein_urine_present
DB01268,Proteinuria
DB01268,Pulmonary_embolism
DB01268,Pyoderma_gangrenosum
DB01268,Renal_insufficiency
DB01268,Respiratory_tract_infections
DB01268,Rhabdomyolysis
DB01268,Seizures
DB01268,Sepsis
DB01268,Septic_shock
DB01268,Skin_and_subcutaneous_tissue_disorders
DB01268,Skin_diseases%2C_infectious
DB01268,Thrombocytopenia
DB01268,Thromboembolic_event
DB01268,Thrombotic_microangiopathies
DB01268,Thyroid_diseases
DB01268,Thyroid_dysfunction
DB01268,Thyroiditis
DB01268,Transient_ischemic_attack
DB01268,Tumor_lysis_syndrome
DB01268,Tumor_necrosis
DB01268,Urethral_diseases
DB01268,Urinary_tract_infection
DB01268,Urologic_diseases
DB01268,Vascular_diseases
DB01268,Vomiting
DB01273,Abdominal_pain
DB01273,Abnormal_coordination
DB01273,Abnormal_feces
DB01273,Abnormal_urine
DB01273,Acne
DB01273,Acquired_night_blindness
DB01273,Acute_coronary_syndrome
DB01273,Acute_pancreatitis
DB01273,Aggressive_behavior
DB01273,Agitation
DB01273,Altered_bowel_function
DB01273,Amnesia
DB01273,Anemia
DB01273,Angina_pectoris
DB01273,Angioedema
DB01273,Anorexia
DB01273,Anxiety
DB01273,Aphthous_stomatitis
DB01273,Arthralgia
DB01273,Arthritis
DB01273,Asthenia
DB01273,Asthma
DB01273,Atrial_fibrillation
DB01273,Back_pain
DB01273,Blindness%2C_transient
DB01273,Blurred_vision
DB01273,Bradycardia
DB01273,Bradyphrenia
DB01273,Bronchitis
DB01273,Cardiac_arrhythmia
DB01273,Cardiac_flutter
DB01273,Cerebrovascular_accident
DB01273,Chest_discomfort
DB01273,Chest_pain
DB01273,Chest_wall_pain
DB01273,Chills
DB01273,Completed_suicide
DB01273,Congestion_of_nasal_sinus
DB01273,Conjunctivitis
DB01273,Constipation
DB01273,Cor_pulmonale
DB01273,Coronary_artery_disease
DB01273,Coughing
DB01273,Cyst
DB01273,Deafness
DB01273,Decrease_in_appetite
DB01273,Decreased_libido
DB01273,Decreased_platelet_count
DB01273,Degenerative_polyarthritis
DB01273,Deglutition_disorders
DB01273,Delusions
DB01273,Depressed_mood
DB01273,Dermatitis
DB01273,Dermatitis%2C_phototoxic
DB01273,Diabetes_mellitus
DB01273,Diarrhea
DB01273,Disorientation
DB01273,Dissociation
DB01273,Disturbance_in_sexual_arousal
DB01273,Disturbance_in_thinking
DB01273,Disturbance_of_attention
DB01273,Dizziness
DB01273,Dream_disorder
DB01273,Drug_allergy
DB01273,Drug_withdrawal_syndrome
DB01273,Dry_skin
DB01273,Dryness_of_eye
DB01273,Dysarthria
DB01273,Dysgeusia
DB01273,Dyspepsia
DB01273,Dysphonia
DB01273,Dysphoric_mood
DB01273,Dyspnea
DB01273,Eczema
DB01273,Edema
DB01273,Electrocardiogram_abnormal
DB01273,Elevated_c-reactive_protein
DB01273,Emotional_disorder
DB01273,Enterocolitis
DB01273,Epistaxis
DB01273,Equilibration_disorder
DB01273,Erectile_dysfunction
DB01273,Eructation
DB01273,Erythema
DB01273,Erythema_multiforme
DB01273,Esophagitis
DB01273,Euphoric_mood
DB01273,Exanthema
DB01273,Excessive_tearing
DB01273,Eye_irritation
DB01273,Eye_pain
DB01273,Facial_paralysis
DB01273,Fatigue
DB01273,Feeling_abnormal
DB01273,Feeling_suicidal_%28finding%29
DB01273,Fever
DB01273,Flattened_t_wave_%28finding%29
DB01273,Flatulence
DB01273,Furred_tongue
DB01273,Gall_bladder_diseases
DB01273,Gastric_ulcer
DB01273,Gastritis
DB01273,Gastroesophageal_reflux_disease
DB01273,Gastrointestinal_hemorrhage
DB01273,Gastrointestinal_pain
DB01273,Generalized_rash
DB01273,Gingivitis
DB01273,Glycosuria
DB01273,Hallucinations
DB01273,Headache
DB01273,Hematemesis
DB01273,Hematochezia
DB01273,Hoarseness
DB01273,Homicidal_thoughts
DB01273,Hostility
DB01273,Hot_flushes
DB01273,Hyperglycemia
DB01273,Hyperhidrosis_disorder
DB01273,Hyperkalemia
DB01273,Hyperlipidemia
DB01273,Hypersensitivity
DB01273,Hypertensive_disease
DB01273,Hypesthesia
DB01273,Hypogeusia
DB01273,Hypoglycemia
DB01273,Hypokalemia
DB01273,Hypotension
DB01273,Ill-defined_disease
DB01273,Increase_in_blood_pressure
DB01273,Increased_appetite_%28finding%29
DB01273,Increased_libido
DB01273,Influenza-like_illness
DB01273,Intestinal_obstruction
DB01273,Irritable_mood
DB01273,Joint_stiffness
DB01273,Kidney_failure%2C_acute
DB01273,Labile_affect
DB01273,Larynx_pain
DB01273,Lethargy
DB01273,Leukocytosis
DB01273,Liver_function_tests_abnormal_finding
DB01273,Lymphadenopathy
DB01273,Malaise
DB01273,Malnutrition
DB01273,Manic
DB01273,Meniere_disease
DB01273,Menopausal_symptom
DB01273,Menorrhagia
DB01273,Menstruation_disturbances
DB01273,Mental_depression
DB01273,Mental_disorders
DB01273,Mental_handicap
DB01273,Mental_retardation
DB01273,Migraine_disorders
DB01273,Mood_swings
DB01273,Multiple_sclerosis
DB01273,Muscle_cramp
DB01273,Muscle_enzyme_increased
DB01273,Muscle_hypertonia
DB01273,Musculoskeletal_chest_pain
DB01273,Musculoskeletal_discomfort
DB01273,Musculoskeletal_pain
DB01273,Myalgia
DB01273,Mycoses
DB01273,Mydriasis
DB01273,Myocardial_infarction
DB01273,Myopia
DB01273,Myositis
DB01273,Nasopharyngitis
DB01273,Nausea
DB01273,Nephrolithiasis
DB01273,Night_sweats
DB01273,Nightmares
DB01273,Nocturia
DB01273,Nyctalopia
DB01273,Nystagmus
DB01273,Ocular_vascular_disorder
DB01273,Oral_ulcer
DB01273,Osteoporosis
DB01273,Palpitations
DB01273,Panic
DB01273,Paranoia
DB01273,Peripheral_ischemia
DB01273,Pharyngolaryngeal_pain
DB01273,Photophobia
DB01273,Pleurisy
DB01273,Polydipsia
DB01273,Polyuria
DB01273,Posterior_rhinorrhea
DB01273,Premature_ventricular_contractions
DB01273,Pruritus
DB01273,Psoriasis
DB01273,Psychomotor_skills_impaired
DB01273,Psychotic_disorders
DB01273,Pulmonary_embolism
DB01273,Respiratory_tract_congestion
DB01273,Restless_legs_syndrome
DB01273,Rhinorrhea
DB01273,Scleral_discoloration
DB01273,Scotoma
DB01273,Seizures
DB01273,Semen_abnormal
DB01273,Semen_analysis_abnormal
DB01273,Sense_of_smell_altered
DB01273,Sensory_discomfort
DB01273,Sensory_disorders
DB01273,Serum_calcium_below_normal_%28finding%29
DB01273,Sexual_dysfunction
DB01273,Shock
DB01273,Sialorrhea
DB01273,Sinusitis
DB01273,Sleep_disorders
DB01273,Sleep_disorders%2C_circadian_rhythm
DB01273,Sleeplessness
DB01273,Snoring
DB01273,Somnolence
DB01273,Spasm
DB01273,Splenomegaly
DB01273,St_segment_depression_%28finding%29
DB01273,Stevens-johnson_syndrome
DB01273,Stomatitis
DB01273,Subcapsular_cataract
DB01273,Suicide
DB01273,Suicide_attempt
DB01273,Syncope
DB01273,Tachycardia
DB01273,Tenderness_of_gums
DB01273,Thirst
DB01273,Throat_irritation
DB01273,Thrombocytopenia
DB01273,Thrombosis
DB01273,Thyroid_diseases
DB01273,Tietze%27s_syndrome
DB01273,Tinnitus
DB01273,Transient_ischemic_attack
DB01273,Tremor
DB01273,Unconscious_state
DB01273,Upper-airway_cough_syndrome
DB01273,Urethral_syndrome
DB01273,Urinary_retention
DB01273,Urine_output_increased
DB01273,Urine_screening_abnormal
DB01273,Urticaria
DB01273,Vaginal_discharge
DB01273,Varicosity
DB01273,Vertigo
DB01273,Viith_nerve_paralysis
DB01273,Virus_diseases
DB01273,Visual_disturbance
DB01273,Visual_impairment
DB01273,Vitreous_floaters
DB01273,Vomiting
DB01273,Weight_gain
DB01273,Withdrawal_symptoms
DB01273,Xerostomia
DB01275,Abnormal_digestive_tract_function
DB01275,Agitation
DB01275,Agranulocytosis
DB01275,Anemia
DB01275,Anemia%2C_hemolytic
DB01275,Angina_pectoris
DB01275,Anorexia
DB01275,Anxiety
DB01275,Arthralgia
DB01275,Congestive_heart_failure
DB01275,Conjunctivitis
DB01275,Constipation
DB01275,Decrease_in_appetite
DB01275,Dermatitis
DB01275,Diarrhea
DB01275,Dizziness
DB01275,Dyspepsia
DB01275,Dyspnea
DB01275,Edema
DB01275,Eosinophilia
DB01275,Exanthema
DB01275,Excessive_tearing
DB01275,Exophthalmos
DB01275,Feeling_abnormal
DB01275,Fever
DB01275,Flushing
DB01275,Gastrointestinal_diseases
DB01275,Glomerulonephritis
DB01275,Hallucinations
DB01275,Headache
DB01275,Hematuria
DB01275,Hepatitis
DB01275,Hepatomegaly
DB01275,Hypersensitivity
DB01275,Hypotension
DB01275,Icterus
DB01275,Ill-defined_disease
DB01275,Joint_swelling
DB01275,Kidney_failure%2C_acute
DB01275,Leukocytosis
DB01275,Leukopenia
DB01275,Liver_dysfunction
DB01275,Lymphadenopathy
DB01275,Malaise
DB01275,Musculoskeletal_discomfort
DB01275,Myalgia
DB01275,Nasal_congestion_%28finding%29
DB01275,Nausea
DB01275,Neuritis
DB01275,Neutropenia
DB01275,Palpitations
DB01275,Pancytopenia
DB01275,Paralytic_ileus
DB01275,Peripheral_neuropathy
DB01275,Pleuritic_pain
DB01275,Polyneuritis
DB01275,Polyneuropathy
DB01275,Protein_urine_present
DB01275,Proteinuria
DB01275,Pruritus
DB01275,Purpura
DB01275,Sensory_discomfort
DB01275,Splenomegaly
DB01275,Tachycardia
DB01275,Thrombocytopenia
DB01275,Tremor
DB01275,Urinary_retention
DB01275,Urticaria
DB01275,Vascular_purpura
DB01275,Vasculitis
DB01275,Vomiting
DB01275,Weight_decreased
DB01276,Abdomen_distended
DB01276,Abdominal_discomfort
DB01276,Abdominal_pain
DB01276,Acute_pancreatitis
DB01276,Alopecia
DB01276,Anaphylaxis
DB01276,Angioedema
DB01276,Anorexia
DB01276,Anxiety
DB01276,Arthralgia
DB01276,Asthenia
DB01276,Back_pain
DB01276,Blood_creatinine_increased
DB01276,Colitis%2C_ischemic
DB01276,Constipation
DB01276,Coughing
DB01276,Decrease_in_appetite
DB01276,Dehydration
DB01276,Dermatologic_disorders
DB01276,Diabetic_neuropathies
DB01276,Diarrhea
DB01276,Dizziness
DB01276,Drug_interactions
DB01276,Dysgeusia
DB01276,Dyspepsia
DB01276,Enteritis_due_to_specified_virus
DB01276,Erectile_dysfunction
DB01276,Eructation
DB01276,Erythema
DB01276,Fatigue
DB01276,Feeling_jittery
DB01276,Flatulence
DB01276,Gastroenteritis
DB01276,Gastroesophageal_reflux_disease
DB01276,Gastrointestinal_pain
DB01276,Generalized_pruritus
DB01276,Headache
DB01276,Hemoglobin_measurement
DB01276,Hemorrhage
DB01276,Hyperhidrosis_disorder
DB01276,Hypersensitivity
DB01276,Hypertensive_disease
DB01276,Hypoglycemia
DB01276,Hypokalemia
DB01276,Ileus
DB01276,Induration
DB01276,Induration_at_injection_site
DB01276,Influenza
DB01276,Injection_site_erythema
DB01276,Injection_site_haematoma
DB01276,Injection_site_nodule
DB01276,Injection_site_pain
DB01276,Injection_site_pruritus
DB01276,Injection_site_reaction
DB01276,Ischemia
DB01276,Kidney_failure
DB01276,Kidney_failure%2C_acute
DB01276,Kidney_failure%2C_chronic
DB01276,Mental_depression
DB01276,Musculoskeletal_discomfort
DB01276,Musculoskeletal_pain
DB01276,Nasopharyngitis
DB01276,Nausea
DB01276,Nervousness
DB01276,Nodule
DB01276,Oropharyngeal_pain
DB01276,Pain%2C_procedural
DB01276,Pain_in_limb
DB01276,Pancreatitis%2C_acute_necrotizing
DB01276,Pruritus
DB01276,Renal_insufficiency
DB01276,Serum_creatinine_raised
DB01276,Sinusitis
DB01276,Skin_and_subcutaneous_tissue_disorders
DB01276,Skin_papule
DB01276,Sleeplessness
DB01276,Somnolence
DB01276,Spasm
DB01276,Toothache
DB01276,Upper_abdominal_pain
DB01276,Upper_respiratory_infections
DB01276,Urethral_diseases
DB01276,Urinary_tract_infection
DB01276,Urologic_diseases
DB01276,Urticaria
DB01276,Vomiting
DB01276,Weight_decreased
DB01278,Injection_site_reaction
DB01278,Pancreatitis
DB01280,Abdomen_distended
DB01280,Abdominal_pain
DB01280,Absence_of_sensation
DB01280,Altered_state_of_consciousness
DB01280,Amnesia
DB01280,Anemia
DB01280,Anorexia
DB01280,Arthralgia
DB01280,Aspartate_aminotransferase_increased
DB01280,Asthenia
DB01280,Ataxia
DB01280,Back_pain
DB01280,Blood_albumin_decreased
DB01280,Blood_creatine_phosphokinase_increased
DB01280,Blood_creatinine_increased
DB01280,Blood_glucose_decreased
DB01280,Blood_magnesium_decreased
DB01280,Blood_potassium_decreased
DB01280,Chest_pain
DB01280,Chills
DB01280,Communicable_diseases
DB01280,Confusion
DB01280,Constipation
DB01280,Coughing
DB01280,Decrease_in_appetite
DB01280,Dehydration
DB01280,Demyelination
DB01280,Depressed_level_of_consciousness
DB01280,Diarrhea
DB01280,Dizziness
DB01280,Dysgeusia
DB01280,Dyspnea
DB01280,Edema
DB01280,Epistaxis
DB01280,Equilibration_disorder
DB01280,Fatigue
DB01280,Febrile_neutropenia
DB01280,Feeling_abnormal
DB01280,Fever
DB01280,Gastrointestinal_pain
DB01280,Guillain-barre_syndrome
DB01280,Headache
DB01280,Hyperglycemia
DB01280,Hypesthesia
DB01280,Hypotension
DB01280,Increased_bilirubin_level_%28finding%29
DB01280,Infestation
DB01280,Leukopenia
DB01280,Malnutrition
DB01280,Mental_depression
DB01280,Motor_dysfunction
DB01280,Muscle_weakness
DB01280,Musculoskeletal_discomfort
DB01280,Myalgia
DB01280,Nausea
DB01280,Nervous_system_disorder
DB01280,Neuritis
DB01280,Neuropathy
DB01280,Neutropenia
DB01280,Non-cardiac_chest_pain
DB01280,Opportunistic_infections
DB01280,Pain
DB01280,Pain_in_limb
DB01280,Parasite_infestation
DB01280,Paresthesia
DB01280,Peripheral_motor_neuropathy
DB01280,Peripheral_neuropathy
DB01280,Petechiae
DB01280,Pleural_effusion_disorder
DB01280,Pneumonia
DB01280,Rhabdomyolysis
DB01280,Rigor_-_temperature-associated_observation
DB01280,Seizures
DB01280,Sensory_neuropathy
DB01280,Serum_calcium_below_normal_%28finding%29
DB01280,Sinus_tachycardia
DB01280,Sinusitis
DB01280,Sleeplessness
DB01280,Somnolence
DB01280,Status_epilepticus
DB01280,Stomatitis
DB01280,Thrombocytopenia
DB01280,Tonic-clonic_epilepsy
DB01280,Transaminases_increased
DB01280,Tremor
DB01280,Tumor_lysis_syndrome
DB01280,Vomiting
DB01280,Wheezing
DB01280,Neurotoxicity
DB01281,Nausea
DB01288,Nausea
DB01291,Asthenia
DB01291,Back_pain
DB01291,Chest_pain
DB01291,Contusions
DB01291,Coughing
DB01291,Dermatitis
DB01291,Diarrhea
DB01291,Dizziness
DB01291,Drowsiness
DB01291,Dysphonia
DB01291,Exanthema
DB01291,Fatigue
DB01291,Headache
DB01291,Hoarseness
DB01291,Nasal_congestion_%28finding%29
DB01291,Nausea
DB01291,Nervousness
DB01291,Palpitations
DB01291,Somnolence
DB01291,Tachycardia
DB01291,Tension
DB01291,Tremor
DB01291,Vomiting
DB01291,Xerostomia
DB01296,Nausea
DB01296,Vomiting
DB01301,Anaemia
DB01301,Anaphylaxis
DB01301,Anorexia
DB01301,Colitis
DB01301,Dermatitis
DB01301,Diarrhoea
DB01301,Enterocolitis
DB01301,Nausea
DB01301,Neutropenia
DB01306,Abdominal_discomfort
DB01306,Abdominal_pain
DB01306,Anaphylaxis
DB01306,Angioedema
DB01306,Back_pain
DB01306,Bone_pain
DB01306,Chest_pain
DB01306,Dermatitis
DB01306,Dermatologic_disorders
DB01306,Diabetes_mellitus
DB01306,Diabetes_mellitus%2C_non-insulin-dependent
DB01306,Diarrhea
DB01306,Dyspepsia
DB01306,Edema
DB01306,Eruptions
DB01306,Erythema
DB01306,Exanthema
DB01306,Gastrointestinal_irritation
DB01306,Gastrointestinal_pain
DB01306,Headache
DB01306,Hyperhidrosis_disorder
DB01306,Hypersensitivity
DB01306,Hypoglycaemic_episode
DB01306,Hypoglycemia
DB01306,Hyporeflexia
DB01306,Influenza-like_illness
DB01306,Influenza-like_symptoms
DB01306,Lipodystrophy
DB01306,Lipodystrophy_acquired
DB01306,Nausea
DB01306,Neuropathy
DB01306,Onychomycosis
DB01306,Palpitations
DB01306,Peripheral_neuropathy
DB01306,Pharyngitis
DB01306,Pruritus
DB01306,Redness
DB01306,Refractive_errors
DB01306,Rhinitis
DB01306,Sensory_disorders
DB01306,Sinusitis
DB01306,Sweating
DB01306,Swelling
DB01306,Upper_respiratory_infections
DB01306,Urinary_tract_infection
DB01306,Urticaria
DB01307,Nausea
DB01309,Nausea
DB01319,Abdominal_pain
DB01319,Acute_coronary_syndrome
DB01319,Angioedema
DB01319,Asthenia
DB01319,Blood_triglycerides_increased
DB01319,Dermatitis
DB01319,Dermatologic_disorders
DB01319,Diarrhea
DB01319,Dizziness
DB01319,Erythema_multiforme
DB01319,Exanthema
DB01319,Fatigue
DB01319,Flatulence
DB01319,Gastrointestinal_diseases
DB01319,Gastrointestinal_pain
DB01319,Headache
DB01319,Hypercholesterolemia
DB01319,Hypertriglyceridemia
DB01319,Kidney_calculi
DB01319,Malnutrition
DB01319,Myocardial_infarction
DB01319,Nausea
DB01319,Nephrolithiasis
DB01319,Nervous_system_disorder
DB01319,Oral_paresthesia
DB01319,Pruritus
DB01319,Skin_and_subcutaneous_tissue_disorders
DB01319,Stevens-johnson_syndrome
DB01319,Vomiting
DB01320,Abnormal_coordination
DB01320,Accidental_injury
DB01320,Acidosis
DB01320,Ageusia
DB01320,Agitation
DB01320,Akathisia
DB01320,Albuminuria
DB01320,Alkalosis
DB01320,Amblyopia
DB01320,Amnesia
DB01320,Anasarca
DB01320,Anemia
DB01320,Anorectal_discomfort
DB01320,Anorexia
DB01320,Aphasia
DB01320,Apnea
DB01320,Arthralgia
DB01320,Aspiration_pneumonia
DB01320,Asthenia
DB01320,Asthma
DB01320,Ataxia
DB01320,Atelectasis
DB01320,Atrial_flutter
DB01320,Babinski_reflex
DB01320,Back_pain
DB01320,Body_fluid_retention
DB01320,Bradycardia
DB01320,Brain_edema
DB01320,Bronchitis
DB01320,Bundle-branch_block
DB01320,Cachexia
DB01320,Candidiasis%2C_vulvovaginal
DB01320,Candidiasis_of_vagina
DB01320,Cardiac_arrest
DB01320,Cardiomegaly
DB01320,Central_nervous_system_depression_%28disorder%29
DB01320,Cerebral_hemorrhage
DB01320,Cerebral_infarction
DB01320,Chills
DB01320,Circumoral_paresthesia
DB01320,Comatose
DB01320,Communicable_diseases
DB01320,Confusion
DB01320,Congestive_heart_failure
DB01320,Conjunctivitis
DB01320,Constipation
DB01320,Contact_dermatitis
DB01320,Coughing
DB01320,Cramps_of_lower_extremities
DB01320,Cyanosis
DB01320,Deafness
DB01320,Decrease_in_appetite
DB01320,Degenerative_polyarthritis
DB01320,Deglutition_disorders
DB01320,Dehydration
DB01320,Delirium
DB01320,Depersonalization
DB01320,Depressed_level_of_consciousness
DB01320,Dermatitis
DB01320,Dermatitis%2C_phototoxic
DB01320,Diabetes_insipidus
DB01320,Diarrhea
DB01320,Diplopia
DB01320,Discoloration_of_skin
DB01320,Disturbance_in_thinking
DB01320,Dizziness
DB01320,Dysarthria
DB01320,Dysgeusia
DB01320,Dyspepsia
DB01320,Dyspnea
DB01320,Dysuria
DB01320,Earache
DB01320,Ecchymosis
DB01320,Edema_of_the_tongue
DB01320,Encephalitis
DB01320,Encephalopathies
DB01320,Epistaxis
DB01320,Exanthema
DB01320,Excessive_bronchial_secretion
DB01320,Extrapyramidal_disorders
DB01320,Eye_pain
DB01320,Facial_edema
DB01320,Feeling_abnormal
DB01320,Fever
DB01320,Flatulence
DB01320,Gastritis
DB01320,Gastrointestinal_hemorrhage
DB01320,Genital_edema
DB01320,Headache
